NO.,Time,ms,mV,mV.1
1030,2021/05/19 15:10:46,0,14.4,6.09
1031,2021/05/19 15:10:56,0,14.39,6.08
1032,2021/05/19 15:11:06,0,14.38,6.09
1033,2021/05/19 15:11:16,0,14.37,6.08
1034,2021/05/19 15:11:26,0,14.37,6.07
1035,2021/05/19 15:11:36,0,14.36,6.07
1036,2021/05/19 15:11:46,0,14.36,6.06
1037,2021/05/19 15:11:56,0,14.35,6.06
1038,2021/05/19 15:12:06,0,14.35,6.07
1039,2021/05/19 15:12:16,0,14.35,6.08
1040,2021/05/19 15:12:26,0,14.36,6.08
1041,2021/05/19 15:12:36,0,14.36,6.08
1042,2021/05/19 15:12:46,0,14.35,6.07
1043,2021/05/19 15:12:56,0,14.36,6.08
1044,2021/05/19 15:13:06,0,14.36,6.08
1045,2021/05/19 15:13:16,0,14.36,6.08
1046,2021/05/19 15:13:26,0,14.35,6.08
1047,2021/05/19 15:13:36,0,14.33,6.07
1048,2021/05/19 15:13:46,0,14.33,6.07
1049,2021/05/19 15:13:56,0,14.31,6.05
1050,2021/05/19 15:14:06,0,14.3,6.05
1051,2021/05/19 15:14:16,0,14.29,6.04
1052,2021/05/19 15:14:26,0,14.29,6.05
1053,2021/05/19 15:14:36,0,14.28,6.05
1054,2021/05/19 15:14:46,0,14.29,6.05
1055,2021/05/19 15:14:56,0,14.3,6.06
1056,2021/05/19 15:15:06,0,14.28,6.05
1057,2021/05/19 15:15:16,0,14.28,6.04
1058,2021/05/19 15:15:26,0,14.28,6.04
1059,2021/05/19 15:15:36,0,14.28,6.05
1060,2021/05/19 15:15:46,0,14.29,6.05
1061,2021/05/19 15:15:56,0,14.27,6.04
1062,2021/05/19 15:16:06,0,14.27,6.03
1063,2021/05/19 15:16:16,0,14.27,6.03
1064,2021/05/19 15:16:26,0,14.27,6.03
1065,2021/05/19 15:16:36,0,14.26,6.04
1066,2021/05/19 15:16:46,0,14.25,6.03
1067,2021/05/19 15:16:56,0,14.23,6.02
1068,2021/05/19 15:17:06,0,14.24,6.03
1069,2021/05/19 15:17:16,0,14.22,6.02
1070,2021/05/19 15:17:26,0,14.24,6.03
1071,2021/05/19 15:17:36,0,14.23,6.02
1072,2021/05/19 15:17:46,0,14.21,6.01
1073,2021/05/19 15:17:56,0,14.2,6.0
1074,2021/05/19 15:18:06,0,14.18,5.99
1075,2021/05/19 15:18:16,0,14.19,6.0
1076,2021/05/19 15:18:26,0,14.21,6.01
1077,2021/05/19 15:18:36,0,14.19,6.01
1078,2021/05/19 15:18:46,0,14.19,6.0
1079,2021/05/19 15:18:56,0,14.18,6.0
1080,2021/05/19 15:19:06,0,14.19,6.0
1081,2021/05/19 15:19:16,0,14.17,6.0
1082,2021/05/19 15:19:26,0,14.17,5.99
1083,2021/05/19 15:19:36,0,14.13,5.98
1084,2021/05/19 15:19:46,0,14.13,5.97
1085,2021/05/19 15:19:56,0,14.1,5.97
1086,2021/05/19 15:20:06,0,14.1,5.96
1087,2021/05/19 15:20:16,0,14.1,5.96
1088,2021/05/19 15:20:26,0,14.11,5.96
1089,2021/05/19 15:20:36,0,14.11,5.97
1090,2021/05/19 15:20:46,0,14.13,5.99
1091,2021/05/19 15:20:56,0,14.13,5.98
1092,2021/05/19 15:21:06,0,14.1,5.97
1093,2021/05/19 15:21:16,0,14.1,5.98
1094,2021/05/19 15:21:26,0,14.08,5.97
1095,2021/05/19 15:21:36,0,14.1,5.98
1096,2021/05/19 15:21:46,0,14.09,5.97
1097,2021/05/19 15:21:56,0,14.08,5.97
1098,2021/05/19 15:22:06,0,14.07,5.95
1099,2021/05/19 15:22:16,0,14.06,5.94
1100,2021/05/19 15:22:26,0,14.08,5.95
1101,2021/05/19 15:22:36,0,14.06,5.95
1102,2021/05/19 15:22:46,0,14.05,5.95
1103,2021/05/19 15:22:56,0,14.04,5.94
1104,2021/05/19 15:23:06,0,14.03,5.94
1105,2021/05/19 15:23:16,0,14.02,5.93
1106,2021/05/19 15:23:26,0,14.01,5.92
1107,2021/05/19 15:23:36,0,13.99,5.91
1108,2021/05/19 15:23:46,0,13.98,5.91
1109,2021/05/19 15:23:56,0,13.97,5.9
1110,2021/05/19 15:24:06,0,13.95,5.89
1111,2021/05/19 15:24:16,0,13.94,5.89
1112,2021/05/19 15:24:26,0,13.96,5.9
1113,2021/05/19 15:24:36,0,13.94,5.88
1114,2021/05/19 15:24:46,0,13.93,5.88
1115,2021/05/19 15:24:56,0,13.94,5.88
1116,2021/05/19 15:25:06,0,13.95,5.89
1117,2021/05/19 15:25:16,0,13.95,5.9
1118,2021/05/19 15:25:26,0,13.93,5.89
1119,2021/05/19 15:25:36,0,13.91,5.88
1120,2021/05/19 15:25:46,0,13.89,5.88
1121,2021/05/19 15:25:56,0,13.92,5.9
1122,2021/05/19 15:26:06,0,13.92,5.89
1123,2021/05/19 15:26:16,0,13.91,5.9
1124,2021/05/19 15:26:26,0,13.92,5.9
1125,2021/05/19 15:26:36,0,13.93,5.91
1126,2021/05/19 15:26:46,0,13.93,5.91
1127,2021/05/19 15:26:56,0,13.94,5.92
1128,2021/05/19 15:27:06,0,13.96,5.93
1129,2021/05/19 15:27:16,0,13.93,5.93
1130,2021/05/19 15:27:26,0,13.91,5.9
1131,2021/05/19 15:27:36,0,13.91,5.9
1132,2021/05/19 15:27:46,0,13.91,5.89
1133,2021/05/19 15:27:56,0,13.9,5.88
1134,2021/05/19 15:28:06,0,13.88,5.87
1135,2021/05/19 15:28:16,0,13.86,5.86
1136,2021/05/19 15:28:26,0,13.85,5.86
1137,2021/05/19 15:28:36,0,13.85,5.86
1138,2021/05/19 15:28:46,0,13.86,5.86
1139,2021/05/19 15:28:56,0,13.86,5.87
1140,2021/05/19 15:29:06,0,13.85,5.86
1141,2021/05/19 15:29:16,0,13.85,5.86
1142,2021/05/19 15:29:26,0,13.84,5.85
1143,2021/05/19 15:29:36,0,13.84,5.86
1144,2021/05/19 15:29:46,0,13.82,5.85
1145,2021/05/19 15:29:56,0,13.83,5.86
1146,2021/05/19 15:30:06,0,13.81,5.86
1147,2021/05/19 15:30:16,0,13.82,5.85
1148,2021/05/19 15:30:26,0,13.8,5.85
1149,2021/05/19 15:30:36,0,13.79,5.84
1150,2021/05/19 15:30:46,0,13.76,5.83
1151,2021/05/19 15:30:56,0,13.76,5.83
1152,2021/05/19 15:31:06,0,13.74,5.82
1153,2021/05/19 15:31:16,0,13.74,5.81
1154,2021/05/19 15:31:26,0,13.74,5.81
1155,2021/05/19 15:31:36,0,13.74,5.82
1156,2021/05/19 15:31:46,0,13.73,5.82
1157,2021/05/19 15:31:56,0,13.74,5.82
1158,2021/05/19 15:32:06,0,13.73,5.82
1159,2021/05/19 15:32:16,0,13.72,5.81
1160,2021/05/19 15:32:26,0,13.71,5.8
1161,2021/05/19 15:32:36,0,13.7,5.8
1162,2021/05/19 15:32:46,0,13.7,5.8
1163,2021/05/19 15:32:56,0,13.71,5.8
1164,2021/05/19 15:33:06,0,13.69,5.79
1165,2021/05/19 15:33:16,0,13.69,5.79
1166,2021/05/19 15:33:26,0,13.67,5.78
1167,2021/05/19 15:33:36,0,13.68,5.78
1168,2021/05/19 15:33:46,0,13.66,5.78
1169,2021/05/19 15:33:56,0,13.64,5.76
1170,2021/05/19 15:34:06,0,13.62,5.76
1171,2021/05/19 15:34:16,0,13.62,5.75
1172,2021/05/19 15:34:26,0,13.61,5.75
1173,2021/05/19 15:34:36,0,13.6,5.74
1174,2021/05/19 15:34:46,0,13.59,5.74
1175,2021/05/19 15:34:56,0,13.58,5.74
1176,2021/05/19 15:35:06,0,13.57,5.72
1177,2021/05/19 15:35:16,0,13.59,5.73
1178,2021/05/19 15:35:26,0,13.57,5.73
1179,2021/05/19 15:35:36,0,13.56,5.72
1180,2021/05/19 15:35:46,0,13.56,5.72
1181,2021/05/19 15:35:56,0,13.56,5.73
1182,2021/05/19 15:36:06,0,13.53,5.73
1183,2021/05/19 15:36:16,0,13.54,5.72
1184,2021/05/19 15:36:26,0,13.53,5.72
1185,2021/05/19 15:36:36,0,13.51,5.71
1186,2021/05/19 15:36:46,0,13.51,5.71
1187,2021/05/19 15:36:56,0,13.51,5.71
1188,2021/05/19 15:37:06,0,13.51,5.71
1189,2021/05/19 15:37:16,0,13.5,5.71
1190,2021/05/19 15:37:26,0,13.49,5.71
1191,2021/05/19 15:37:36,0,13.49,5.7
1192,2021/05/19 15:37:46,0,13.49,5.7
1193,2021/05/19 15:37:56,0,13.48,5.71
1194,2021/05/19 15:38:06,0,13.48,5.7
1195,2021/05/19 15:38:16,0,13.48,5.7
1196,2021/05/19 15:38:26,0,13.47,5.69
1197,2021/05/19 15:38:36,0,13.46,5.7
1198,2021/05/19 15:38:46,0,13.46,5.71
1199,2021/05/19 15:38:56,0,13.46,5.7
1200,2021/05/19 15:39:06,0,13.43,5.69
1201,2021/05/19 15:39:16,0,13.43,5.68
1202,2021/05/19 15:39:26,0,13.42,5.68
1203,2021/05/19 15:39:36,0,13.41,5.68
1204,2021/05/19 15:39:46,0,13.4,5.68
1205,2021/05/19 15:39:56,0,13.4,5.67
1206,2021/05/19 15:40:06,0,13.4,5.68
1207,2021/05/19 15:40:16,0,13.41,5.68
1208,2021/05/19 15:40:26,0,13.4,5.68
1209,2021/05/19 15:40:36,0,13.38,5.67
1210,2021/05/19 15:40:46,0,13.39,5.67
1211,2021/05/19 15:40:56,0,13.38,5.67
1212,2021/05/19 15:41:06,0,13.39,5.67
1213,2021/05/19 15:41:16,0,13.37,5.67
1214,2021/05/19 15:41:26,0,13.37,5.67
1215,2021/05/19 15:41:36,0,13.37,5.67
1216,2021/05/19 15:41:46,0,13.34,5.65
1217,2021/05/19 15:41:56,0,13.34,5.64
1218,2021/05/19 15:42:06,0,13.31,5.64
1219,2021/05/19 15:42:16,0,13.3,5.63
1220,2021/05/19 15:42:26,0,13.28,5.61
1221,2021/05/19 15:42:36,0,13.28,5.62
1222,2021/05/19 15:42:46,0,13.29,5.63
1223,2021/05/19 15:42:56,0,13.28,5.63
1224,2021/05/19 15:43:06,0,13.27,5.62
1225,2021/05/19 15:43:16,0,13.28,5.62
1226,2021/05/19 15:43:26,0,13.26,5.63
1227,2021/05/19 15:43:36,0,13.24,5.61
1228,2021/05/19 15:43:46,0,13.23,5.6
1229,2021/05/19 15:43:56,0,13.23,5.6
1230,2021/05/19 15:44:06,0,13.22,5.6
1231,2021/05/19 15:44:16,0,13.2,5.59
1232,2021/05/19 15:44:26,0,13.19,5.58
1233,2021/05/19 15:44:36,0,13.17,5.57
1234,2021/05/19 15:44:46,0,13.17,5.56
1235,2021/05/19 15:44:56,0,13.16,5.58
1236,2021/05/19 15:45:06,0,13.17,5.58
1237,2021/05/19 15:45:16,0,13.16,5.57
1238,2021/05/19 15:45:26,0,13.15,5.56
1239,2021/05/19 15:45:36,0,13.15,5.57
1240,2021/05/19 15:45:46,0,13.16,5.57
1241,2021/05/19 15:45:56,0,13.15,5.57
1242,2021/05/19 15:46:06,0,13.16,5.58
1243,2021/05/19 15:46:16,0,13.14,5.57
1244,2021/05/19 15:46:26,0,13.14,5.56
1245,2021/05/19 15:46:36,0,13.14,5.57
1246,2021/05/19 15:46:46,0,13.12,5.56
1247,2021/05/19 15:46:56,0,13.12,5.55
1248,2021/05/19 15:47:06,0,13.11,5.55
1249,2021/05/19 15:47:16,0,13.11,5.57
1250,2021/05/19 15:47:26,0,13.11,5.56
1251,2021/05/19 15:47:36,0,13.1,5.55
1252,2021/05/19 15:47:46,0,13.09,5.56
1253,2021/05/19 15:47:56,0,13.09,5.55
1254,2021/05/19 15:48:06,0,13.09,5.54
1255,2021/05/19 15:48:16,0,13.06,5.53
1256,2021/05/19 15:48:26,0,13.07,5.54
1257,2021/05/19 15:48:36,0,13.08,5.54
1258,2021/05/19 15:48:46,0,13.06,5.53
1259,2021/05/19 15:48:56,0,13.07,5.54
1260,2021/05/19 15:49:06,0,13.06,5.53
1261,2021/05/19 15:49:16,0,13.06,5.53
1262,2021/05/19 15:49:26,0,13.03,5.52
1263,2021/05/19 15:49:36,0,13.03,5.51
1264,2021/05/19 15:49:46,0,13.02,5.51
1265,2021/05/19 15:49:56,0,13.0,5.5
1266,2021/05/19 15:50:06,0,13.0,5.5
1267,2021/05/19 15:50:16,0,13.0,5.49
1268,2021/05/19 15:50:26,0,12.97,5.49
1269,2021/05/19 15:50:36,0,12.97,5.48
1270,2021/05/19 15:50:46,0,12.98,5.49
1271,2021/05/19 15:50:56,0,12.96,5.48
1272,2021/05/19 15:51:06,0,12.95,5.48
1273,2021/05/19 15:51:16,0,12.94,5.48
1274,2021/05/19 15:51:26,0,12.95,5.47
1275,2021/05/19 15:51:36,0,12.91,5.46
1276,2021/05/19 15:51:46,0,12.92,5.46
1277,2021/05/19 15:51:56,0,12.93,5.46
1278,2021/05/19 15:52:06,0,12.9,5.45
1279,2021/05/19 15:52:16,0,12.89,5.44
1280,2021/05/19 15:52:26,0,12.88,5.43
1281,2021/05/19 15:52:36,0,12.86,5.43
1282,2021/05/19 15:52:46,0,12.86,5.43
1283,2021/05/19 15:52:56,0,12.85,5.43
1284,2021/05/19 15:53:06,0,12.85,5.42
1285,2021/05/19 15:53:16,0,12.84,5.42
1286,2021/05/19 15:53:26,0,12.83,5.42
1287,2021/05/19 15:53:36,0,12.82,5.4
1288,2021/05/19 15:53:46,0,12.82,5.4
1289,2021/05/19 15:53:56,0,12.81,5.4
1290,2021/05/19 15:54:06,0,12.8,5.41
1291,2021/05/19 15:54:16,0,12.79,5.4
1292,2021/05/19 15:54:26,0,12.77,5.39
1293,2021/05/19 15:54:36,0,12.77,5.39
1294,2021/05/19 15:54:46,0,12.75,5.39
1295,2021/05/19 15:54:56,0,12.75,5.4
1296,2021/05/19 15:55:06,0,12.74,5.39
1297,2021/05/19 15:55:16,0,12.72,5.38
1298,2021/05/19 15:55:26,0,12.72,5.37
1299,2021/05/19 15:55:36,0,12.72,5.37
1300,2021/05/19 15:55:46,0,12.7,5.36
1301,2021/05/19 15:55:56,0,12.68,5.36
1302,2021/05/19 15:56:06,0,12.68,5.36
1303,2021/05/19 15:56:16,0,12.68,5.35
1304,2021/05/19 15:56:26,0,12.66,5.35
1305,2021/05/19 15:56:36,0,12.66,5.35
1306,2021/05/19 15:56:46,0,12.64,5.34
1307,2021/05/19 15:56:56,0,12.63,5.33
1308,2021/05/19 15:57:06,0,12.6,5.32
1309,2021/05/19 15:57:16,0,12.59,5.32
1310,2021/05/19 15:57:26,0,12.58,5.32
1311,2021/05/19 15:57:36,0,12.58,5.32
1312,2021/05/19 15:57:46,0,12.57,5.31
1313,2021/05/19 15:57:56,0,12.55,5.3
1314,2021/05/19 15:58:06,0,12.59,5.32
1315,2021/05/19 15:58:16,0,12.58,5.32
1316,2021/05/19 15:58:26,0,12.57,5.32
1317,2021/05/19 15:58:36,0,12.56,5.33
1318,2021/05/19 15:58:46,0,12.57,5.34
1319,2021/05/19 15:58:56,0,12.58,5.33
1320,2021/05/19 15:59:06,0,12.56,5.32
1321,2021/05/19 15:59:16,0,12.57,5.33
1322,2021/05/19 15:59:26,0,12.59,5.34
1323,2021/05/19 15:59:36,0,12.57,5.33
1324,2021/05/19 15:59:46,0,12.56,5.32
1325,2021/05/19 15:59:56,0,12.55,5.32
1326,2021/05/19 16:00:06,0,12.55,5.32
1327,2021/05/19 16:00:16,0,12.54,5.3
1328,2021/05/19 16:00:26,0,12.54,5.3
1329,2021/05/19 16:00:36,0,12.53,5.3
1330,2021/05/19 16:00:46,0,12.52,5.29
1331,2021/05/19 16:00:56,0,12.52,5.3
1332,2021/05/19 16:01:06,0,12.49,5.29
1333,2021/05/19 16:01:16,0,12.49,5.28
1334,2021/05/19 16:01:26,0,12.47,5.27
1335,2021/05/19 16:01:36,0,12.48,5.27
1336,2021/05/19 16:01:46,0,12.49,5.28
1337,2021/05/19 16:01:56,0,12.47,5.27
1338,2021/05/19 16:02:06,0,12.46,5.26
1339,2021/05/19 16:02:16,0,12.45,5.26
1340,2021/05/19 16:02:26,0,12.46,5.27
1341,2021/05/19 16:02:36,0,12.44,5.27
1342,2021/05/19 16:02:46,0,12.45,5.27
1343,2021/05/19 16:02:56,0,12.46,5.28
1344,2021/05/19 16:03:06,0,12.46,5.28
1345,2021/05/19 16:03:16,0,12.49,5.29
1346,2021/05/19 16:03:26,0,12.48,5.29
1347,2021/05/19 16:03:36,0,12.45,5.27
1348,2021/05/19 16:03:46,0,12.44,5.28
1349,2021/05/19 16:03:56,0,12.43,5.26
1350,2021/05/19 16:04:06,0,12.43,5.27
1351,2021/05/19 16:04:16,0,12.41,5.26
1352,2021/05/19 16:04:26,0,12.4,5.26
1353,2021/05/19 16:04:36,0,12.38,5.26
1354,2021/05/19 16:04:46,0,12.37,5.24
1355,2021/05/19 16:04:56,0,12.36,5.24
1356,2021/05/19 16:05:06,0,12.38,5.25
1357,2021/05/19 16:05:16,0,12.37,5.24
1358,2021/05/19 16:05:26,0,12.37,5.26
1359,2021/05/19 16:05:36,0,12.35,5.23
1360,2021/05/19 16:05:46,0,12.36,5.24
1361,2021/05/19 16:05:56,0,12.33,5.22
1362,2021/05/19 16:06:06,0,12.35,5.23
1363,2021/05/19 16:06:16,0,12.32,5.22
1364,2021/05/19 16:06:26,0,12.29,5.19
1365,2021/05/19 16:06:36,0,12.27,5.18
1366,2021/05/19 16:06:46,0,12.26,5.18
1367,2021/05/19 16:06:56,0,12.25,5.17
1368,2021/05/19 16:07:06,0,12.26,5.18
1369,2021/05/19 16:07:16,0,12.25,5.18
1370,2021/05/19 16:07:26,0,12.26,5.18
1371,2021/05/19 16:07:36,0,12.26,5.19
1372,2021/05/19 16:07:46,0,12.25,5.19
1373,2021/05/19 16:07:56,0,12.23,5.17
1374,2021/05/19 16:08:06,0,12.23,5.17
1375,2021/05/19 16:08:16,0,12.21,5.16
1376,2021/05/19 16:08:26,0,12.21,5.16
1377,2021/05/19 16:08:36,0,12.21,5.16
1378,2021/05/19 16:08:46,0,12.22,5.17
1379,2021/05/19 16:08:56,0,12.23,5.18
1380,2021/05/19 16:09:06,0,12.23,5.18
1381,2021/05/19 16:09:16,0,12.23,5.18
1382,2021/05/19 16:09:26,0,12.23,5.18
1383,2021/05/19 16:09:36,0,12.23,5.18
1384,2021/05/19 16:09:46,0,12.23,5.18
1385,2021/05/19 16:09:56,0,12.19,5.18
1386,2021/05/19 16:10:06,0,12.18,5.16
1387,2021/05/19 16:10:16,0,12.18,5.15
1388,2021/05/19 16:10:26,0,12.18,5.15
1389,2021/05/19 16:10:36,0,12.15,5.14
1390,2021/05/19 16:10:46,0,12.14,5.14
1391,2021/05/19 16:10:56,0,12.1,5.12
1392,2021/05/19 16:11:06,0,12.11,5.12
1393,2021/05/19 16:11:16,0,12.09,5.11
1394,2021/05/19 16:11:26,0,12.08,5.11
1395,2021/05/19 16:11:36,0,12.08,5.1
1396,2021/05/19 16:11:46,0,12.06,5.09
1397,2021/05/19 16:11:56,0,12.06,5.1
1398,2021/05/19 16:12:06,0,12.04,5.09
1399,2021/05/19 16:12:16,0,12.04,5.08
1400,2021/05/19 16:12:26,0,12.01,5.07
1401,2021/05/19 16:12:36,0,12.01,5.06
1402,2021/05/19 16:12:46,0,11.98,5.05
1403,2021/05/19 16:12:56,0,11.97,5.05
1404,2021/05/19 16:13:06,0,11.97,5.05
1405,2021/05/19 16:13:16,0,11.95,5.04
1406,2021/05/19 16:13:26,0,11.94,5.04
1407,2021/05/19 16:13:36,0,11.92,5.02
1408,2021/05/19 16:13:46,0,11.91,5.03
1409,2021/05/19 16:13:56,0,11.92,5.03
1410,2021/05/19 16:14:06,0,11.9,5.02
1411,2021/05/19 16:14:16,0,11.89,5.02
1412,2021/05/19 16:14:26,0,11.89,5.02
1413,2021/05/19 16:14:36,0,11.91,5.02
1414,2021/05/19 16:14:46,0,11.89,5.01
1415,2021/05/19 16:14:56,0,11.86,5.01
1416,2021/05/19 16:15:06,0,11.86,5.01
1417,2021/05/19 16:15:16,0,11.87,5.01
1418,2021/05/19 16:15:26,0,11.88,5.02
1419,2021/05/19 16:15:36,0,11.89,5.02
1420,2021/05/19 16:15:46,0,11.88,5.01
1421,2021/05/19 16:15:56,0,11.87,5.02
1422,2021/05/19 16:16:06,0,11.87,5.01
1423,2021/05/19 16:16:16,0,11.85,5.01
1424,2021/05/19 16:16:26,0,11.84,5.01
1425,2021/05/19 16:16:36,0,11.84,5.01
1426,2021/05/19 16:16:46,0,11.83,5.0
1427,2021/05/19 16:16:56,0,11.82,5.0
1428,2021/05/19 16:17:06,0,11.83,5.0
1429,2021/05/19 16:17:16,0,11.83,5.0
1430,2021/05/19 16:17:26,0,11.81,5.0
1431,2021/05/19 16:17:36,0,11.8,5.0
1432,2021/05/19 16:17:46,0,11.8,4.99
1433,2021/05/19 16:17:56,0,11.78,4.98
1434,2021/05/19 16:18:06,0,11.78,4.98
1435,2021/05/19 16:18:16,0,11.76,4.98
1436,2021/05/19 16:18:26,0,11.77,4.98
1437,2021/05/19 16:18:36,0,11.77,4.99
1438,2021/05/19 16:18:46,0,11.77,4.98
1439,2021/05/19 16:18:56,0,11.75,4.97
1440,2021/05/19 16:19:06,0,11.72,4.95
1441,2021/05/19 16:19:16,0,11.7,4.95
1442,2021/05/19 16:19:26,0,11.7,4.94
1443,2021/05/19 16:19:36,0,11.68,4.94
1444,2021/05/19 16:19:46,0,11.68,4.93
1445,2021/05/19 16:19:56,0,11.66,4.92
1446,2021/05/19 16:20:06,0,11.65,4.92
1447,2021/05/19 16:20:16,0,11.65,4.92
1448,2021/05/19 16:20:26,0,11.65,4.92
1449,2021/05/19 16:20:36,0,11.64,4.91
1450,2021/05/19 16:20:46,0,11.64,4.92
1451,2021/05/19 16:20:56,0,11.65,4.93
1452,2021/05/19 16:21:06,0,11.67,4.93
1453,2021/05/19 16:21:16,0,11.65,4.94
1454,2021/05/19 16:21:26,0,11.64,4.92
1455,2021/05/19 16:21:36,0,11.62,4.92
1456,2021/05/19 16:21:46,0,11.6,4.91
1457,2021/05/19 16:21:56,0,11.58,4.9
1458,2021/05/19 16:22:06,0,11.57,4.89
1459,2021/05/19 16:22:16,0,11.58,4.89
1460,2021/05/19 16:22:26,0,11.54,4.88
1461,2021/05/19 16:22:36,0,11.54,4.88
1462,2021/05/19 16:22:46,0,11.54,4.89
1463,2021/05/19 16:22:56,0,11.53,4.89
1464,2021/05/19 16:23:06,0,11.53,4.88
1465,2021/05/19 16:23:16,0,11.54,4.89
1466,2021/05/19 16:23:26,0,11.54,4.89
1467,2021/05/19 16:23:36,0,11.52,4.89
1468,2021/05/19 16:23:46,0,11.53,4.9
1469,2021/05/19 16:23:56,0,11.54,4.91
1470,2021/05/19 16:24:06,0,11.51,4.89
1471,2021/05/19 16:24:16,0,11.51,4.89
1472,2021/05/19 16:24:26,0,11.49,4.89
1473,2021/05/19 16:24:36,0,11.49,4.87
1474,2021/05/19 16:24:46,0,11.48,4.87
1475,2021/05/19 16:24:56,0,11.46,4.88
1476,2021/05/19 16:25:06,0,11.47,4.87
1477,2021/05/19 16:25:16,0,11.46,4.88
1478,2021/05/19 16:25:26,0,11.47,4.88
1479,2021/05/19 16:25:36,0,11.48,4.88
1480,2021/05/19 16:25:46,0,11.47,4.88
1481,2021/05/19 16:25:56,0,11.44,4.87
1482,2021/05/19 16:26:06,0,11.44,4.86
1483,2021/05/19 16:26:16,0,11.43,4.85
1484,2021/05/19 16:26:26,0,11.41,4.85
1485,2021/05/19 16:26:36,0,11.4,4.84
1486,2021/05/19 16:26:46,0,11.4,4.84
1487,2021/05/19 16:26:56,0,11.38,4.83
1488,2021/05/19 16:27:06,0,11.38,4.83
1489,2021/05/19 16:27:16,0,11.37,4.82
1490,2021/05/19 16:27:26,0,11.35,4.81
1491,2021/05/19 16:27:36,0,11.35,4.82
1492,2021/05/19 16:27:46,0,11.35,4.82
1493,2021/05/19 16:27:56,0,11.35,4.82
1494,2021/05/19 16:28:06,0,11.33,4.81
1495,2021/05/19 16:28:16,0,11.31,4.8
1496,2021/05/19 16:28:26,0,11.3,4.79
1497,2021/05/19 16:28:36,0,11.28,4.78
1498,2021/05/19 16:28:46,0,11.26,4.77
1499,2021/05/19 16:28:56,0,11.26,4.77
1500,2021/05/19 16:29:06,0,11.25,4.77
1501,2021/05/19 16:29:16,0,11.29,4.79
1502,2021/05/19 16:29:26,0,11.26,4.78
1503,2021/05/19 16:29:36,0,11.24,4.77
1504,2021/05/19 16:29:46,0,11.22,4.76
1505,2021/05/19 16:29:56,0,11.22,4.76
1506,2021/05/19 16:30:06,0,11.2,4.76
1507,2021/05/19 16:30:16,0,11.19,4.74
1508,2021/05/19 16:30:26,0,11.18,4.74
1509,2021/05/19 16:30:36,0,11.18,4.73
1510,2021/05/19 16:30:46,0,11.16,4.73
1511,2021/05/19 16:30:56,0,11.14,4.72
1512,2021/05/19 16:31:06,0,11.13,4.71
1513,2021/05/19 16:31:16,0,11.11,4.71
1514,2021/05/19 16:31:26,0,11.1,4.69
1515,2021/05/19 16:31:36,0,11.09,4.7
1516,2021/05/19 16:31:46,0,11.1,4.7
1517,2021/05/19 16:31:56,0,11.07,4.69
1518,2021/05/19 16:32:06,0,11.07,4.7
1519,2021/05/19 16:32:16,0,11.09,4.69
1520,2021/05/19 16:32:26,0,11.06,4.69
1521,2021/05/19 16:32:36,0,11.07,4.69
1522,2021/05/19 16:32:46,0,11.07,4.7
1523,2021/05/19 16:32:56,0,11.07,4.7
1524,2021/05/19 16:33:06,0,11.04,4.68
1525,2021/05/19 16:33:16,0,11.04,4.69
1526,2021/05/19 16:33:26,0,11.04,4.69
1527,2021/05/19 16:33:36,0,11.04,4.68
1528,2021/05/19 16:33:46,0,11.03,4.68
1529,2021/05/19 16:33:56,0,11.01,4.67
1531,2021/05/19 16:34:16,0,11.0,4.67
1532,2021/05/19 16:34:26,0,11.0,4.66